source,compare,coluna,tipo
csvData8848095__1.csv,csvData8288967__11.csv,rf9,diferente
csvData8848095__1.csv,csvData8288967__11.csv,cs,diferente
csvData8848095__1.csv,csvData8288967__11.csv,fld,diferente
csvData8848095__1.csv,csvData8288967__11.csv,tm,diferente
csvData8848095__1.csv,csvData8288967__11.csv,sb,diferente
csvData8848095__1.csv,csvData8288967__11.csv,rtot,diferente
csvData8848095__1.csv,csvData8288967__11.csv,a,diferente
csvData8848095__1.csv,csvData8288967__11.csv,rtotyr,diferente
csvData8848095__1.csv,csvData8288967__11.csv,inn,diferente
csvData8848095__1.csv,csvData8288967__11.csv,gs,diferente
csvData8848095__1.csv,csvData8288967__11.csv,pb,diferente
csvData8848095__1.csv,csvData8288967__11.csv,cg,diferente
csvData20075499__8.csv,csvData9739809__1.csv,h,match
csvData20075499__8.csv,csvData9739809__1.csv,obp,match
csvData20075499__8.csv,csvData9739809__1.csv,sf,match
csvData20075499__8.csv,csvData9739809__1.csv,g,match
csvData20075499__8.csv,csvData9739809__1.csv,team,match
csvData20075499__8.csv,csvData9739809__1.csv,hr,diferente
csvData20075499__8.csv,csvData9739809__1.csv,slg,diferente
csvData20075499__8.csv,csvData9739809__1.csv,sb,diferente
csvData20075499__8.csv,csvData9739809__1.csv,rbi,diferente
csvData20075499__8.csv,csvData9739809__1.csv,gidp,diferente
csvData20075499__8.csv,csvData9739809__1.csv,sh,diferente
csvData20075499__8.csv,csvData9739809__1.csv,avg,diferente
csvData20075499__8.csv,csvData20535739__15.csv,obp,match
csvData20075499__8.csv,csvData20535739__15.csv,team,match
csvData20075499__8.csv,csvData20535739__15.csv,h,match
csvData20075499__8.csv,csvData20535739__15.csv,sf,match
csvData20075499__8.csv,csvData20535739__15.csv,3b,diferente
csvData20075499__8.csv,csvData20535739__15.csv,sh,diferente
csvData20075499__8.csv,csvData20535739__15.csv,slg,diferente
csvData20075499__8.csv,csvData20535739__15.csv,bb,diferente
csvData20075499__8.csv,csvData20535739__15.csv,rbi,diferente
csvData20075499__8.csv,csvData20535739__15.csv,player,diferente
csvData20075499__8.csv,csvData20535739__15.csv,g,diferente
csvData20075499__8.csv,csvData20535739__15.csv,2b,diferente
csvData20075499__8.csv,csvData20535739__15.csv,ops,diferente
csvData20075499__8.csv,csvData20535739__15.csv,ab,diferente
csvData20075499__8.csv,csvData20535739__15.csv,avg,diferente
csvData20075499__8.csv,csvData20075499__5.csv,team,match
csvData20075499__8.csv,csvData20075499__5.csv,slg,match
csvData20075499__8.csv,csvData20075499__5.csv,h,diferente
csvData20075499__8.csv,csvData20075499__5.csv,obp,diferente
csvData20075499__8.csv,csvData20075499__5.csv,sf,diferente
csvData20075499__8.csv,csvData20075499__5.csv,2b,diferente
csvData20075499__8.csv,csvData20075499__5.csv,sh,diferente
csvData20075499__8.csv,csvData20075499__5.csv,avg,diferente
csvData20075499__8.csv,csvData20075499__5.csv,hr,diferente
csvData20075499__8.csv,csvData20075499__5.csv,3b,diferente
csvData20075499__8.csv,csvData20075499__5.csv,cs,diferente
csvData20075499__8.csv,csvData20075499__5.csv,bb,diferente
csvData20075499__8.csv,csvData20075499__5.csv,rbi,diferente
csvData20075499__8.csv,csvData20075499__5.csv,g,diferente
csvData397377__1.csv,csvData26655046__0.csv,ts,match
csvData397377__1.csv,csvData26655046__0.csv,usg,match
csvData397377__1.csv,csvData26655046__0.csv,trb,match
csvData397377__1.csv,csvData26655046__0.csv,g,match
csvData397377__1.csv,csvData26655046__0.csv,gs,match
csvData397377__1.csv,csvData26655046__0.csv,gmsc,diferente
csvData397377__1.csv,csvData26655046__0.csv,opp,diferente
csvData397377__1.csv,csvData26655046__0.csv,ortg,diferente
csvData397377__1.csv,csvData26655046__0.csv,rk,diferente
csvData397377__1.csv,csvData26655046__0.csv,stl,diferente
csvData397377__1.csv,csvData26655046__0.csv,orb,diferente
csvData397377__1.csv,csvData26655046__0.csv,tm,diferente
csvData14512292__0.csv,csvData9739809__1.csv,obp,match
csvData14512292__0.csv,csvData9739809__1.csv,team,match
csvData14512292__0.csv,csvData9739809__1.csv,g,match
csvData14512292__0.csv,csvData9739809__1.csv,gidp,match
csvData14512292__0.csv,csvData9739809__1.csv,hr,diferente
csvData14512292__0.csv,csvData9739809__1.csv,sh,diferente
csvData14512292__0.csv,csvData9739809__1.csv,h,diferente
csvData14512292__0.csv,csvData9739809__1.csv,sf,diferente
csvData14512292__0.csv,csvData9739809__1.csv,sb,diferente
csvData14512292__0.csv,csvData9739809__1.csv,ops,diferente
csvData14512292__0.csv,csvData9739809__1.csv,ab,diferente
csvData14512292__0.csv,csvData20535739__15.csv,obp,match
csvData14512292__0.csv,csvData20535739__15.csv,team,match
csvData14512292__0.csv,csvData20535739__15.csv,ops,match
csvData14512292__0.csv,csvData20535739__15.csv,ab,match
csvData14512292__0.csv,csvData20535739__15.csv,3b,diferente
csvData14512292__0.csv,csvData20535739__15.csv,h,diferente
csvData14512292__0.csv,csvData20535739__15.csv,sf,diferente
csvData14512292__0.csv,csvData20535739__15.csv,bb,diferente
csvData14512292__0.csv,csvData20535739__15.csv,player,diferente
csvData14512292__0.csv,csvData20535739__15.csv,g,diferente
csvData14512292__0.csv,csvData20535739__15.csv,2b,diferente
csvData14512292__0.csv,csvData20535739__15.csv,gidp,diferente
csvData14512292__0.csv,csvData20535739__15.csv,sh,diferente
csvData14512292__0.csv,csvData29346752__7.csv,obp,match
csvData14512292__0.csv,csvData29346752__7.csv,g,match
csvData14512292__0.csv,csvData29346752__7.csv,hr,diferente
csvData14512292__0.csv,csvData29346752__7.csv,pos,diferente
csvData14512292__0.csv,csvData29346752__7.csv,3b,diferente
csvData14512292__0.csv,csvData29346752__7.csv,sh,diferente
csvData14512292__0.csv,csvData29346752__7.csv,h,diferente
csvData14512292__0.csv,csvData29346752__7.csv,player,diferente
csvData14512292__0.csv,csvData29346752__7.csv,ops,diferente
csvData14512292__0.csv,csvData29346752__7.csv,gidp,diferente
csvData14512292__0.csv,csvData29346752__7.csv,team,diferente
csvData14512292__0.csv,csvData29346752__7.csv,ab,diferente
csvData14512292__0.csv,csvData29346752__7.csv,avg,diferente
csvData23789447__0.csv,csvData27008272__5.csv,3p,match
csvData23789447__0.csv,csvData27008272__5.csv,pf,match
csvData23789447__0.csv,csvData27008272__5.csv,ft,match
csvData23789447__0.csv,csvData27008272__5.csv,ppg,diferente
csvData23789447__0.csv,csvData27008272__5.csv,spg,diferente
csvData23789447__0.csv,csvData27008272__5.csv,3fgm,diferente
csvData23789447__0.csv,csvData27008272__5.csv,rpg,diferente
csvData23789447__0.csv,csvData27008272__5.csv,fgm,diferente
csvData23789447__0.csv,csvData27008272__5.csv,off,diferente
csvData23789447__0.csv,csvData27008272__5.csv,3fga,diferente
csvData23789447__0.csv,csvData27008272__5.csv,tov,diferente
csvData23789447__0.csv,csvData27008272__5.csv,min,diferente
csvData23789447__0.csv,csvData27008272__5.csv,gs,diferente
csvData23789447__0.csv,csvData27008272__5.csv,team,diferente
csvData23789447__0.csv,csvData27008272__5.csv,gp,diferente
csvData23789447__0.csv,csvData27008272__5.csv,fga,diferente
csvData23789447__0.csv,csvData27008272__5.csv,reb,diferente
csvData26724876__0.csv,csvData6468042__7.csv,drb,match
csvData26724876__0.csv,csvData6468042__7.csv,3pm,match
csvData26724876__0.csv,csvData6468042__7.csv,apg,diferente
csvData26724876__0.csv,csvData6468042__7.csv,ppg,diferente
csvData26724876__0.csv,csvData6468042__7.csv,fgm,diferente
csvData26724876__0.csv,csvData6468042__7.csv,min,diferente
csvData26724876__0.csv,csvData6468042__7.csv,ftm,diferente
csvData26724876__0.csv,csvData6468042__7.csv,ft,diferente
csvData26724876__0.csv,csvData6468042__7.csv,ast,diferente
csvData26724876__0.csv,csvData6468042__7.csv,reb,diferente
csvData19553885__3.csv,csvData15745723__5.csv,cs,match
csvData19553885__3.csv,csvData15745723__5.csv,sb,match
csvData19553885__3.csv,csvData15745723__5.csv,g,match
csvData19553885__3.csv,csvData15745723__5.csv,ops,match
csvData19553885__3.csv,csvData15745723__5.csv,gidp,match
csvData19553885__3.csv,csvData15745723__5.csv,avg,match
csvData19553885__3.csv,csvData15745723__5.csv,obp,diferente
csvData19553885__3.csv,csvData15745723__5.csv,slg,diferente
csvData19553885__3.csv,csvData15745723__5.csv,rbi,diferente
csvData19553885__3.csv,csvData15745723__5.csv,2b,diferente
csvData19553885__3.csv,csvData15745723__5.csv,r,diferente
csvData19553885__3.csv,csvData15745723__5.csv,ab,diferente
csvData19553885__3.csv,csvData15745723__5.csv,so,diferente
csvData19553885__3.csv,csvData21286196__7.csv,ops,match
csvData19553885__3.csv,csvData21286196__7.csv,avg,match
csvData19553885__3.csv,csvData21286196__7.csv,ab,match
csvData19553885__3.csv,csvData21286196__7.csv,gidp,diferente
csvData19553885__3.csv,csvData21286196__7.csv,r,diferente
csvData19553885__3.csv,csvData21286196__7.csv,so,diferente
csvData19553885__3.csv,csvData21286196__7.csv,3b,diferente
csvData19553885__3.csv,csvData21286196__7.csv,pos,diferente
csvData19553885__3.csv,csvData21286196__7.csv,hr,diferente
csvData19553885__3.csv,csvData21286196__7.csv,cs,diferente
csvData19553885__3.csv,csvData21286196__7.csv,bb,diferente
csvData19553885__3.csv,csvData21286196__7.csv,rbi,diferente
csvData19553885__3.csv,csvData21286196__7.csv,g,diferente
csvData19553885__3.csv,csvData21286196__7.csv,sb,diferente
csvData19553885__3.csv,csvData27987124__1.csv,cs,match
csvData19553885__3.csv,csvData27987124__1.csv,rbi,match
csvData19553885__3.csv,csvData27987124__1.csv,ops,match
csvData19553885__3.csv,csvData27987124__1.csv,gidp,match
csvData19553885__3.csv,csvData27987124__1.csv,r,match
csvData19553885__3.csv,csvData27987124__1.csv,ab,match
csvData19553885__3.csv,csvData27987124__1.csv,avg,match
csvData19553885__3.csv,csvData27987124__1.csv,pos,diferente
csvData19553885__3.csv,csvData27987124__1.csv,slg,diferente
csvData19553885__3.csv,csvData27987124__1.csv,sb,diferente
csvData19553885__3.csv,csvData27987124__1.csv,player,diferente
csvData19553885__3.csv,csvData27987124__1.csv,g,diferente
csvData19553885__3.csv,csvData27987124__1.csv,so,diferente
csvData19553885__3.csv,csvData15745723__5.csv,cs,match
csvData19553885__3.csv,csvData15745723__5.csv,sb,match
csvData19553885__3.csv,csvData15745723__5.csv,g,match
csvData19553885__3.csv,csvData15745723__5.csv,ops,match
csvData19553885__3.csv,csvData15745723__5.csv,gidp,match
csvData19553885__3.csv,csvData15745723__5.csv,avg,match
csvData19553885__3.csv,csvData15745723__5.csv,obp,diferente
csvData19553885__3.csv,csvData15745723__5.csv,slg,diferente
csvData19553885__3.csv,csvData15745723__5.csv,rbi,diferente
csvData19553885__3.csv,csvData15745723__5.csv,2b,diferente
csvData19553885__3.csv,csvData15745723__5.csv,r,diferente
csvData19553885__3.csv,csvData15745723__5.csv,ab,diferente
csvData19553885__3.csv,csvData15745723__5.csv,so,diferente
csvData19553885__3.csv,csvData10027553__2.csv,cs,match
csvData19553885__3.csv,csvData10027553__2.csv,g,match
csvData19553885__3.csv,csvData10027553__2.csv,gidp,match
csvData19553885__3.csv,csvData10027553__2.csv,r,match
csvData19553885__3.csv,csvData10027553__2.csv,so,match
csvData19553885__3.csv,csvData10027553__2.csv,3b,diferente
csvData19553885__3.csv,csvData10027553__2.csv,pos,diferente
csvData19553885__3.csv,csvData10027553__2.csv,h,diferente
csvData19553885__3.csv,csvData10027553__2.csv,slg,diferente
csvData19553885__3.csv,csvData10027553__2.csv,sf,diferente
csvData19553885__3.csv,csvData10027553__2.csv,rbi,diferente
csvData19553885__3.csv,csvData10027553__2.csv,sb,diferente
csvData19553885__3.csv,csvData10027553__2.csv,ops,diferente
csvData19553885__3.csv,csvData10027553__2.csv,avg,diferente
csvData19553885__3.csv,csvData10027553__2.csv,ab,diferente
csvData19553885__3.csv,csvData27987124__1.csv,cs,match
csvData19553885__3.csv,csvData27987124__1.csv,rbi,match
csvData19553885__3.csv,csvData27987124__1.csv,ops,match
csvData19553885__3.csv,csvData27987124__1.csv,gidp,match
csvData19553885__3.csv,csvData27987124__1.csv,r,match
csvData19553885__3.csv,csvData27987124__1.csv,ab,match
csvData19553885__3.csv,csvData27987124__1.csv,avg,match
csvData19553885__3.csv,csvData27987124__1.csv,pos,diferente
csvData19553885__3.csv,csvData27987124__1.csv,slg,diferente
csvData19553885__3.csv,csvData27987124__1.csv,sb,diferente
csvData19553885__3.csv,csvData27987124__1.csv,player,diferente
csvData19553885__3.csv,csvData27987124__1.csv,g,diferente
csvData19553885__3.csv,csvData27987124__1.csv,so,diferente
csvData19553885__3.csv,csvData9768769__6.csv,cs,match
csvData19553885__3.csv,csvData9768769__6.csv,ops,match
csvData19553885__3.csv,csvData9768769__6.csv,gidp,match
csvData19553885__3.csv,csvData9768769__6.csv,ab,match
csvData19553885__3.csv,csvData9768769__6.csv,avg,match
csvData19553885__3.csv,csvData9768769__6.csv,slg,diferente
csvData19553885__3.csv,csvData9768769__6.csv,sf,diferente
csvData19553885__3.csv,csvData9768769__6.csv,rbi,diferente
csvData19553885__3.csv,csvData9768769__6.csv,g,diferente
csvData19553885__3.csv,csvData9768769__6.csv,sb,diferente
csvData19553885__3.csv,csvData9768769__6.csv,2b,diferente
csvData19553885__3.csv,csvData9768769__6.csv,r,diferente
csvData19553885__3.csv,csvData9768769__6.csv,so,diferente
csvData436368__3.csv,csvData16773669__3.csv,sb,match
csvData436368__3.csv,csvData16773669__3.csv,bb,match
csvData436368__3.csv,csvData16773669__3.csv,so,match
csvData436368__3.csv,csvData16773669__3.csv,rbi,match
csvData436368__3.csv,csvData16773669__3.csv,pa,diferente
csvData436368__3.csv,csvData16773669__3.csv,pos,diferente
csvData436368__3.csv,csvData16773669__3.csv,cs,diferente
csvData436368__3.csv,csvData16773669__3.csv,slg,diferente
csvData436368__3.csv,csvData16773669__3.csv,g,diferente
csvData436368__3.csv,csvData16773669__3.csv,2b,diferente
csvData436368__3.csv,csvData16773669__3.csv,r,diferente
csvData436368__3.csv,csvData16773669__3.csv,team,diferente
csvData20085670__2.csv,csvData15745723__5.csv,cs,match
csvData20085670__2.csv,csvData15745723__5.csv,gidp,match
csvData20085670__2.csv,csvData15745723__5.csv,sb,match
csvData20085670__2.csv,csvData15745723__5.csv,pos,diferente
csvData20085670__2.csv,csvData15745723__5.csv,obp,diferente
csvData20085670__2.csv,csvData15745723__5.csv,slg,diferente
csvData20085670__2.csv,csvData15745723__5.csv,bb,diferente
csvData20085670__2.csv,csvData15745723__5.csv,g,diferente
csvData20085670__2.csv,csvData15745723__5.csv,player,diferente
csvData20085670__2.csv,csvData15745723__5.csv,2b,diferente
csvData20085670__2.csv,csvData15745723__5.csv,ops,diferente
csvData20085670__2.csv,csvData15745723__5.csv,avg,diferente
csvData20085670__2.csv,csvData10027553__2.csv,cs,match
csvData20085670__2.csv,csvData10027553__2.csv,pos,match
csvData20085670__2.csv,csvData10027553__2.csv,gidp,match
csvData20085670__2.csv,csvData10027553__2.csv,3b,diferente
csvData20085670__2.csv,csvData10027553__2.csv,h,diferente
csvData20085670__2.csv,csvData10027553__2.csv,slg,diferente
csvData20085670__2.csv,csvData10027553__2.csv,sf,diferente
csvData20085670__2.csv,csvData10027553__2.csv,bb,diferente
csvData20085670__2.csv,csvData10027553__2.csv,sb,diferente
csvData20085670__2.csv,csvData10027553__2.csv,g,diferente
csvData20085670__2.csv,csvData10027553__2.csv,player,diferente
csvData20085670__2.csv,csvData10027553__2.csv,r,diferente
csvData20085670__2.csv,csvData10027553__2.csv,so,diferente
csvData20085670__2.csv,csvData27987124__1.csv,cs,match
csvData20085670__2.csv,csvData27987124__1.csv,pos,match
csvData20085670__2.csv,csvData27987124__1.csv,player,match
csvData20085670__2.csv,csvData27987124__1.csv,gidp,match
csvData20085670__2.csv,csvData27987124__1.csv,slg,diferente
csvData20085670__2.csv,csvData27987124__1.csv,bb,diferente
csvData20085670__2.csv,csvData27987124__1.csv,rbi,diferente
csvData20085670__2.csv,csvData27987124__1.csv,sb,diferente
csvData20085670__2.csv,csvData27987124__1.csv,ops,diferente
csvData20085670__2.csv,csvData27987124__1.csv,r,diferente
csvData20085670__2.csv,csvData27987124__1.csv,ab,diferente
csvData20085670__2.csv,csvData27987124__1.csv,avg,diferente
csvData20085670__2.csv,csvData9768769__6.csv,cs,match
csvData20085670__2.csv,csvData9768769__6.csv,gidp,match
csvData20085670__2.csv,csvData9768769__6.csv,pos,diferente
csvData20085670__2.csv,csvData9768769__6.csv,slg,diferente
csvData20085670__2.csv,csvData9768769__6.csv,sf,diferente
csvData20085670__2.csv,csvData9768769__6.csv,bb,diferente
csvData20085670__2.csv,csvData9768769__6.csv,sb,diferente
csvData20085670__2.csv,csvData9768769__6.csv,player,diferente
csvData20085670__2.csv,csvData9768769__6.csv,2b,diferente
csvData20085670__2.csv,csvData9768769__6.csv,ops,diferente
csvData20085670__2.csv,csvData9768769__6.csv,ab,diferente
csvData20085670__2.csv,csvData9768769__6.csv,avg,diferente
csvData19688700__1.csv,csvData20535739__15.csv,player,match
csvData19688700__1.csv,csvData20535739__15.csv,team,match
csvData19688700__1.csv,csvData20535739__15.csv,3b,diferente
csvData19688700__1.csv,csvData20535739__15.csv,pos,diferente
csvData19688700__1.csv,csvData20535739__15.csv,sh,diferente
csvData19688700__1.csv,csvData20535739__15.csv,h,diferente
csvData19688700__1.csv,csvData20535739__15.csv,obp,diferente
csvData19688700__1.csv,csvData20535739__15.csv,slg,diferente
csvData19688700__1.csv,csvData20535739__15.csv,sf,diferente
csvData19688700__1.csv,csvData20535739__15.csv,bb,diferente
csvData19688700__1.csv,csvData20535739__15.csv,sb,diferente
csvData19688700__1.csv,csvData20535739__15.csv,2b,diferente
csvData19688700__1.csv,csvData20535739__15.csv,ops,diferente
csvData19688700__1.csv,csvData20535739__15.csv,gidp,diferente
csvData19688700__1.csv,csvData20535739__15.csv,ab,diferente
csvData19688700__1.csv,csvData20535739__15.csv,so,diferente
csvData19688700__1.csv,csvData29346752__7.csv,player,match
csvData19688700__1.csv,csvData29346752__7.csv,pos,match
csvData19688700__1.csv,csvData29346752__7.csv,hr,diferente
csvData19688700__1.csv,csvData29346752__7.csv,3b,diferente
csvData19688700__1.csv,csvData29346752__7.csv,h,diferente
csvData19688700__1.csv,csvData29346752__7.csv,so,diferente
csvData19688700__1.csv,csvData29346752__7.csv,obp,diferente
csvData19688700__1.csv,csvData29346752__7.csv,slg,diferente
csvData19688700__1.csv,csvData29346752__7.csv,sb,diferente
csvData19688700__1.csv,csvData29346752__7.csv,g,diferente
csvData19688700__1.csv,csvData29346752__7.csv,gidp,diferente
csvData19688700__1.csv,csvData29346752__7.csv,team,diferente
csvData19688700__1.csv,csvData29346752__7.csv,sh,diferente
csvData19688700__1.csv,csvData29346752__7.csv,avg,diferente
csvData19688700__1.csv,csvData17302070__4.csv,player,match
csvData19688700__1.csv,csvData17302070__4.csv,team,match
csvData19688700__1.csv,csvData17302070__4.csv,slg,match
csvData19688700__1.csv,csvData17302070__4.csv,3b,diferente
csvData19688700__1.csv,csvData17302070__4.csv,pos,diferente
csvData19688700__1.csv,csvData17302070__4.csv,h,diferente
csvData19688700__1.csv,csvData17302070__4.csv,obp,diferente
csvData19688700__1.csv,csvData17302070__4.csv,cs,diferente
csvData19688700__1.csv,csvData17302070__4.csv,sf,diferente
csvData19688700__1.csv,csvData17302070__4.csv,sb,diferente
csvData19688700__1.csv,csvData17302070__4.csv,ops,diferente
csvData19688700__1.csv,csvData17302070__4.csv,gidp,diferente
csvData19688700__1.csv,csvData17302070__4.csv,r,diferente
csvData19688700__1.csv,csvData17302070__4.csv,sh,diferente
csvData19688700__1.csv,csvData17302070__4.csv,so,diferente
csvData26651945__12.csv,csvData20535739__15.csv,player,match
csvData26651945__12.csv,csvData20535739__15.csv,bb,match
csvData26651945__12.csv,csvData20535739__15.csv,sf,match
csvData26651945__12.csv,csvData20535739__15.csv,ab,match
csvData26651945__12.csv,csvData20535739__15.csv,3b,diferente
csvData26651945__12.csv,csvData20535739__15.csv,h,diferente
csvData26651945__12.csv,csvData20535739__15.csv,obp,diferente
csvData26651945__12.csv,csvData20535739__15.csv,sb,diferente
csvData26651945__12.csv,csvData20535739__15.csv,g,diferente
csvData26651945__12.csv,csvData20535739__15.csv,rbi,diferente
csvData26651945__12.csv,csvData20535739__15.csv,2b,diferente
csvData26651945__12.csv,csvData20535739__15.csv,ops,diferente
csvData26651945__12.csv,csvData20535739__15.csv,avg,diferente
csvData26651945__12.csv,csvData20535739__15.csv,r,diferente
csvData26651945__12.csv,csvData20535739__15.csv,team,diferente
csvData26651945__12.csv,csvData20535739__15.csv,so,diferente
csvData26651945__12.csv,csvData29346752__7.csv,player,match
csvData26651945__12.csv,csvData29346752__7.csv,g,match
csvData26651945__12.csv,csvData29346752__7.csv,avg,match
csvData26651945__12.csv,csvData29346752__7.csv,hr,diferente
csvData26651945__12.csv,csvData29346752__7.csv,pos,diferente
csvData26651945__12.csv,csvData29346752__7.csv,3b,diferente
csvData26651945__12.csv,csvData29346752__7.csv,h,diferente
csvData26651945__12.csv,csvData29346752__7.csv,so,diferente
csvData26651945__12.csv,csvData29346752__7.csv,obp,diferente
csvData26651945__12.csv,csvData29346752__7.csv,sf,diferente
csvData26651945__12.csv,csvData29346752__7.csv,bb,diferente
csvData26651945__12.csv,csvData29346752__7.csv,sb,diferente
csvData26651945__12.csv,csvData29346752__7.csv,rbi,diferente
csvData26651945__12.csv,csvData29346752__7.csv,r,diferente
csvData26651945__12.csv,csvData29346752__7.csv,ab,diferente
csvData17302070__9.csv,csvData9739809__1.csv,obp,match
csvData17302070__9.csv,csvData9739809__1.csv,sf,match
csvData17302070__9.csv,csvData9739809__1.csv,sb,match
csvData17302070__9.csv,csvData9739809__1.csv,gidp,match
csvData17302070__9.csv,csvData9739809__1.csv,team,match
csvData17302070__9.csv,csvData9739809__1.csv,hr,diferente
csvData17302070__9.csv,csvData9739809__1.csv,pos,diferente
csvData17302070__9.csv,csvData9739809__1.csv,h,diferente
csvData17302070__9.csv,csvData9739809__1.csv,rbi,diferente
csvData17302070__9.csv,csvData9739809__1.csv,g,diferente
csvData17302070__9.csv,csvData9739809__1.csv,2b,diferente
csvData17302070__9.csv,csvData9739809__1.csv,avg,diferente
csvData17302070__9.csv,csvData20535739__15.csv,obp,match
csvData17302070__9.csv,csvData20535739__15.csv,team,match
csvData17302070__9.csv,csvData20535739__15.csv,2b,match
csvData17302070__9.csv,csvData20535739__15.csv,sf,match
csvData17302070__9.csv,csvData20535739__15.csv,3b,diferente
csvData17302070__9.csv,csvData20535739__15.csv,pos,diferente
csvData17302070__9.csv,csvData20535739__15.csv,h,diferente
csvData17302070__9.csv,csvData20535739__15.csv,bb,diferente
csvData17302070__9.csv,csvData20535739__15.csv,sb,diferente
csvData17302070__9.csv,csvData20535739__15.csv,player,diferente
csvData17302070__9.csv,csvData20535739__15.csv,rbi,diferente
csvData17302070__9.csv,csvData20535739__15.csv,ops,diferente
csvData17302070__9.csv,csvData20535739__15.csv,gidp,diferente
csvData17302070__9.csv,csvData20535739__15.csv,ab,diferente
csvData17302070__9.csv,csvData20535739__15.csv,avg,diferente
csvData17302070__9.csv,csvData20075499__5.csv,team,match
csvData17302070__9.csv,csvData20075499__5.csv,2b,match
csvData17302070__9.csv,csvData20075499__5.csv,obp,diferente
csvData17302070__9.csv,csvData20075499__5.csv,slg,diferente
csvData17302070__9.csv,csvData20075499__5.csv,sf,diferente
csvData17302070__9.csv,csvData20075499__5.csv,gidp,diferente
csvData17302070__9.csv,csvData20075499__5.csv,avg,diferente
csvData17302070__9.csv,csvData20075499__5.csv,hr,diferente
csvData17302070__9.csv,csvData20075499__5.csv,3b,diferente
csvData17302070__9.csv,csvData20075499__5.csv,pos,diferente
csvData17302070__9.csv,csvData20075499__5.csv,cs,diferente
csvData17302070__9.csv,csvData20075499__5.csv,bb,diferente
csvData17302070__9.csv,csvData20075499__5.csv,sb,diferente
csvData17302070__9.csv,csvData20075499__5.csv,rbi,diferente
csvData7434868__3.csv,csvData6468042__3.csv,orb,match
csvData7434868__3.csv,csvData6468042__3.csv,3p,match
csvData7434868__3.csv,csvData6468042__3.csv,,diferente
csvData7434868__3.csv,csvData6468042__3.csv,apg,diferente
csvData7434868__3.csv,csvData6468042__3.csv,drb,diferente
csvData7434868__3.csv,csvData6468042__3.csv,fga,diferente
csvData7434868__3.csv,csvData6468042__3.csv,spg,diferente
csvData7434868__3.csv,csvData6468042__3.csv,mpg,diferente
csvData7434868__3.csv,csvData6468042__3.csv,3pa,diferente
csvData7434868__3.csv,csvData6468042__3.csv,pf,diferente
csvData7434868__3.csv,csvData6468042__3.csv,min,diferente
csvData7434868__3.csv,csvData6468042__3.csv,ftm,diferente
csvData7434868__3.csv,csvData6468042__3.csv,fg,diferente
csvData16461238__3.csv,csvData2832935__3.csv,ibb,match
csvData16461238__3.csv,csvData2832935__3.csv,r,match
csvData16461238__3.csv,csvData2832935__3.csv,ab,match
csvData16461238__3.csv,csvData2832935__3.csv,sb,match
csvData16461238__3.csv,csvData2832935__3.csv,h,diferente
csvData16461238__3.csv,csvData2832935__3.csv,gdp,diferente
csvData16461238__3.csv,csvData2832935__3.csv,date,diferente
csvData16461238__3.csv,csvData2832935__3.csv,cs,diferente
csvData16461238__3.csv,csvData2832935__3.csv,sf,diferente
csvData16461238__3.csv,csvData2832935__3.csv,opponent,diferente
csvData16461238__3.csv,csvData2832935__3.csv,k,diferente
csvData16461238__3.csv,csvData2832935__3.csv,2b,diferente
csvData16461238__3.csv,csvData2832935__3.csv,a,diferente
csvData16461238__3.csv,csvData2688573__1.csv,ibb,match
csvData16461238__3.csv,csvData2688573__1.csv,hr,diferente
csvData16461238__3.csv,csvData2688573__1.csv,l,diferente
csvData16461238__3.csv,csvData2688573__1.csv,score,diferente
csvData16461238__3.csv,csvData2688573__1.csv,h,diferente
csvData16461238__3.csv,csvData2688573__1.csv,date,diferente
csvData16461238__3.csv,csvData2688573__1.csv,er,diferente
csvData16461238__3.csv,csvData2688573__1.csv,gdp,diferente
csvData16461238__3.csv,csvData2688573__1.csv,bb,diferente
csvData16461238__3.csv,csvData2688573__1.csv,sb,diferente
csvData16461238__3.csv,csvData2688573__1.csv,opponent,diferente
csvData16461238__3.csv,csvData2688573__1.csv,k,diferente
csvData16461238__3.csv,csvData2688573__1.csv,2b,diferente
csvData16461238__3.csv,csvData2688573__1.csv,r,diferente
csvData16461238__3.csv,csvData2688573__1.csv,era,diferente
csvData16461238__3.csv,csvData2688573__1.csv,ab,diferente
csvData16461238__3.csv,csvData9702682__1.csv,r,match
csvData16461238__3.csv,csvData9702682__1.csv,ibb,match
csvData16461238__3.csv,csvData9702682__1.csv,h,diferente
csvData16461238__3.csv,csvData9702682__1.csv,gdp,diferente
csvData16461238__3.csv,csvData9702682__1.csv,w,diferente
csvData16461238__3.csv,csvData9702682__1.csv,opponent,diferente
csvData16461238__3.csv,csvData9702682__1.csv,k,diferente
csvData16461238__3.csv,csvData9702682__1.csv,bk,diferente
csvData16461238__3.csv,csvData9702682__1.csv,ip,diferente
csvData16461238__3.csv,csvData9702682__1.csv,sb,diferente
csvData16461238__3.csv,csvData9702682__1.csv,ab,diferente
csvData23967202__3.csv,csvData26655046__0.csv,orb,match
csvData23967202__3.csv,csvData26655046__0.csv,ortg,match
csvData23967202__3.csv,csvData26655046__0.csv,gmsc,diferente
csvData23967202__3.csv,csvData26655046__0.csv,gs,diferente
csvData23967202__3.csv,csvData26655046__0.csv,ts,diferente
csvData23967202__3.csv,csvData26655046__0.csv,usg,diferente
csvData23967202__3.csv,csvData26655046__0.csv,trb,diferente
