query_table,candidate_table,query_column,candidate_column
csvData26761314__3.csv,csvData27076882.csv,TS%,TS%
csvData26761314__3.csv,csvData1229024.csv,USG%,USG%
csvData26761314__3.csv,csvData25582983.csv,USG%,USG%
csvData26761314__3.csv,csvData19671612.csv,USG%,USG%
csvData26761314__3.csv,csvData28510578.csv,USG%,USG%
csvData26761314__3.csv,csvData15612427.csv,USG%,USG%
csvData26761314__3.csv,csvData26655046__0.csv,USG%,USG%
csvData26761314__3.csv,csvData28140999.csv,USG%,USG%
csvData26761314__3.csv,csvData19970342__2.csv,USG%,USG%
csvData26761314__3.csv,csvData27076882.csv,USG%,USG%
csvData26761314__3.csv,csvData7410840.csv,USG%,USG%
csvData26761314__3.csv,csvData22418917__5.csv,USG%,USG%
csvData6605406__1.csv,csvData17024459.csv,FGM,FGM
csvData6605406__1.csv,csvData1072725.csv,FGM,FGM
csvData6605406__1.csv,csvData9869775.csv,FGM,FGM
csvData6605406__1.csv,csvData24471396.csv,FGM,FGM
csvData6605406__1.csv,csvData15592972.csv,FGM,FGM
csvData6605406__1.csv,csvData27008272__5.csv,FGM,FGM
csvData6605406__1.csv,csvData6468042__7.csv,FGM,FGM
csvData6605406__1.csv,csvData9925714.csv,FGM,FGM
csvData7434868__7.csv,csvData23085492.csv,3PA,3PA
csvData7434868__7.csv,csvData5342501.csv,3PA,3PA
csvData7434868__7.csv,csvData18193607.csv,3PA,3PA
csvData7434868__7.csv,csvData28503517.csv,3PA,3PA
csvData7434868__7.csv,csvData14993491.csv,3PA,3PA
csvData7434868__7.csv,csvData14615450.csv,3PA,3PA
csvData7434868__7.csv,csvData3534396.csv,3PA,3PA
csvData7434868__7.csv,csvData1778421.csv,3PA,3PA
csvData7434868__7.csv,csvData12703809.csv,3PA,3PA
csvData7434868__7.csv,csvData25772761.csv,3PA,3PA
csvData5124506__0.csv,csvData29550739.csv,AVG,AVG
csvData5124506__0.csv,csvData8386672.csv,AVG,AVG
csvData5124506__0.csv,csvData14440858.csv,AVG,AVG
csvData5124506__0.csv,csvData2720747.csv,AVG,AVG
csvData5124506__0.csv,csvData15460876.csv,AVG,AVG
csvData5124506__0.csv,csvData14178319.csv,AVG,AVG
csvData5124506__0.csv,csvData16641890.csv,AVG,AVG
csvData5124506__0.csv,csvData19553885__1.csv,AVG,AVG
csvData5124506__0.csv,csvData21420417.csv,AVG,AVG
csvData5124506__0.csv,csvData29346752__7.csv,AVG,AVG
csvData7615166__7.csv,csvData8386672.csv,OBP,OBP
csvData7615166__7.csv,csvData14440858.csv,OBP,OBP
csvData7615166__7.csv,csvData9739809__1.csv,OBP,OBP
csvData7615166__7.csv,csvData1451552.csv,OBP,OBP
csvData7615166__7.csv,csvData20535739__15.csv,OBP,OBP
csvData7615166__7.csv,csvData2720747.csv,OBP,OBP
csvData7615166__7.csv,csvData15460876.csv,OBP,OBP
csvData7615166__7.csv,csvData14178319.csv,OBP,OBP
csvData7615166__7.csv,csvData16641890.csv,OBP,OBP
csvData7615166__7.csv,csvData21420417.csv,OBP,OBP
csvData4602349__7.csv,csvData15745723__5.csv,GIDP,GIDP
csvData4602349__7.csv,csvData13638124__3.csv,GIDP,GIDP
csvData4602349__7.csv,csvData6393240.csv,GIDP,GIDP
csvData4602349__7.csv,csvData20018297.csv,GIDP,GIDP
csvData4602349__7.csv,csvData10027553__2.csv,GIDP,GIDP
csvData4602349__7.csv,csvData27987124__1.csv,GIDP,GIDP
csvData4602349__7.csv,csvData398599.csv,GIDP,GIDP
csvData4602349__7.csv,csvData13292203__5.csv,GIDP,GIDP
csvData10984639__1.csv,csvData1229024.csv,USG%,USG%
csvData10984639__1.csv,csvData25582983.csv,USG%,USG%
csvData10984639__1.csv,csvData19671612.csv,USG%,USG%
csvData10984639__1.csv,csvData28510578.csv,USG%,USG%
csvData10984639__1.csv,csvData15612427.csv,USG%,USG%
csvData10984639__1.csv,csvData26655046__0.csv,USG%,USG%
csvData10984639__1.csv,csvData28140999.csv,USG%,USG%
csvData10984639__1.csv,csvData19970342__2.csv,USG%,USG%
csvData10984639__1.csv,csvData27076882.csv,USG%,USG%
csvData704435__1.csv,csvData1229024.csv,STL%,STL%
csvData704435__1.csv,csvData25582983.csv,STL%,STL%
csvData704435__1.csv,csvData19671612.csv,STL%,STL%
csvData704435__1.csv,csvData25322806__3.csv,STL%,STL%
csvData704435__1.csv,csvData28510578.csv,STL%,STL%
csvData704435__1.csv,csvData15612427.csv,STL%,STL%
csvData704435__1.csv,csvData1229024.csv,ORtg,ORtg
csvData704435__1.csv,csvData25582983.csv,ORtg,ORtg
csvData704435__1.csv,csvData19671612.csv,ORtg,ORtg
csvData704435__1.csv,csvData28510578.csv,ORtg,ORtg
csvData704435__1.csv,csvData15612427.csv,ORtg,ORtg
csvData704435__1.csv,csvData26655046__0.csv,ORtg,ORtg
csvData704435__1.csv,csvData1229024.csv,eFG%,eFG%
csvData704435__1.csv,csvData25582983.csv,eFG%,eFG%
csvData704435__1.csv,csvData19671612.csv,eFG%,eFG%
csvData704435__1.csv,csvData28510578.csv,eFG%,eFG%
csvData704435__1.csv,csvData15612427.csv,eFG%,eFG%
csvData704435__1.csv,csvData28140999.csv,eFG%,eFG%
csvData704435__1.csv,csvData27076882.csv,eFG%,eFG%
csvData704435__1.csv,csvData7410840.csv,eFG%,eFG%
csvData704435__1.csv,csvData22418917__5.csv,eFG%,eFG%
csvData704435__1.csv,csvData18680983.csv,eFG%,eFG%
csvData704435__1.csv,csvData8963593.csv,eFG%,eFG%
csvData4290459__0.csv,csvData1229024.csv,USG%,USG%
csvData4290459__0.csv,csvData25582983.csv,USG%,USG%
csvData4290459__0.csv,csvData19671612.csv,USG%,USG%
csvData4290459__0.csv,csvData28510578.csv,USG%,USG%
csvData4290459__0.csv,csvData15612427.csv,USG%,USG%
csvData4290459__0.csv,csvData26655046__0.csv,USG%,USG%
csvData4290459__0.csv,csvData28140999.csv,USG%,USG%
csvData4290459__0.csv,csvData19970342__2.csv,USG%,USG%
csvData4290459__0.csv,csvData27076882.csv,USG%,USG%
csvData13771482__2.csv,csvData29550739.csv,Team,Team
csvData13771482__2.csv,csvData8908880.csv,Team,Team
csvData13771482__2.csv,csvData11184794.csv,Team,Team
csvData13771482__2.csv,csvData9739809__1.csv,Team,Team
csvData13771482__2.csv,csvData20535739__15.csv,Team,Team
csvData13771482__2.csv,csvData12703809.csv,Team,Team
csvData13771482__2.csv,csvData8366502.csv,Team,Team
csvData13771482__2.csv,csvData27788332.csv,Player,Player
csvData13771482__2.csv,csvData13257636.csv,Player,Player
csvData13771482__2.csv,csvData20535739__15.csv,Player,Player
csvData13771482__2.csv,csvData8366502.csv,Player,Player
csvData13771482__2.csv,csvData29346752__7.csv,Player,Player
csvData13771482__2.csv,csvData7569802.csv,Player,Player
csvData13771482__2.csv,csvData16736013.csv,Player,Player
csvData13771482__2.csv,csvData2404013.csv,Player,Player
csvData20535739__6.csv,csvData15745723__5.csv,GIDP,GIDP
csvData20535739__6.csv,csvData13638124__3.csv,GIDP,GIDP
csvData20535739__6.csv,csvData6393240.csv,GIDP,GIDP
csvData20535739__6.csv,csvData20018297.csv,GIDP,GIDP
csvData20535739__6.csv,csvData10027553__2.csv,GIDP,GIDP
csvData20535739__6.csv,csvData27987124__1.csv,GIDP,GIDP
csvData28193349__12.csv,csvData8386672.csv,SLG,SLG
csvData28193349__12.csv,csvData16773669__3.csv,SLG,SLG
csvData28193349__12.csv,csvData14440858.csv,SLG,SLG
csvData28193349__12.csv,csvData2404013__6.csv,SLG,SLG
csvData28193349__12.csv,csvData1451552.csv,SLG,SLG
csvData28193349__12.csv,csvData2720747.csv,SLG,SLG
csvData28193349__12.csv,csvData17302070__13.csv,POS,POS
csvData28193349__12.csv,csvData21286196__7.csv,POS,POS
csvData28193349__12.csv,csvData6393240.csv,POS,POS
csvData28193349__12.csv,csvData20018297.csv,POS,POS
csvData28193349__12.csv,csvData3250957.csv,POS,POS
csvData28193349__12.csv,csvData10027553__2.csv,POS,POS
csvData28193349__12.csv,csvData27987124__1.csv,POS,POS
csvData4674540__6.csv,csvData8386672.csv,RBI,RBI
csvData4674540__6.csv,csvData16773669__3.csv,RBI,RBI
csvData4674540__6.csv,csvData1451552.csv,RBI,RBI
csvData4674540__6.csv,csvData2720747.csv,RBI,RBI
csvData4674540__6.csv,csvData15460876.csv,RBI,RBI
csvData4674540__6.csv,csvData14178319.csv,RBI,RBI
csvData4674540__6.csv,csvData16641890.csv,RBI,RBI
csvData4674540__6.csv,csvData19553885__1.csv,RBI,RBI
csvData4674540__6.csv,csvData21420417.csv,RBI,RBI
csvData22475593__0.csv,csvData1229024.csv,DRB%,DRB%
csvData22475593__0.csv,csvData25582983.csv,DRB%,DRB%
csvData22475593__0.csv,csvData19671612.csv,DRB%,DRB%
csvData22475593__0.csv,csvData25322806__3.csv,DRB%,DRB%
csvData22475593__0.csv,csvData28510578.csv,DRB%,DRB%
csvData22475593__0.csv,csvData15612427.csv,DRB%,DRB%
csvData22475593__0.csv,csvData28140999.csv,DRB%,DRB%
csvData22475593__0.csv,csvData27076882.csv,DRB%,DRB%
csvData14213420__2.csv,csvData15745723__5.csv,GIDP,GIDP
csvData14213420__2.csv,csvData13638124__3.csv,GIDP,GIDP
csvData14213420__2.csv,csvData6393240.csv,GIDP,GIDP
csvData14213420__2.csv,csvData20018297.csv,GIDP,GIDP
csvData14213420__2.csv,csvData10027553__2.csv,GIDP,GIDP
csvData14213420__2.csv,csvData27987124__1.csv,GIDP,GIDP
csvData26929064__0.csv,csvData1229024.csv,TOV%,TOV%
csvData26929064__0.csv,csvData25582983.csv,TOV%,TOV%
csvData26929064__0.csv,csvData19671612.csv,TOV%,TOV%
csvData26929064__0.csv,csvData25322806__3.csv,TOV%,TOV%
csvData26929064__0.csv,csvData28510578.csv,TOV%,TOV%
csvData26929064__0.csv,csvData15612427.csv,TOV%,TOV%
csvData26929064__0.csv,csvData28140999.csv,TOV%,TOV%
csvData26929064__0.csv,csvData27076882.csv,TOV%,TOV%
csvData26929064__0.csv,csvData14248779__1.csv,TOV%,TOV%
csvData26929064__0.csv,csvData7410840.csv,TOV%,TOV%
csvData25450714__6.csv,csvData8386672.csv,RBI,RBI
csvData25450714__6.csv,csvData16773669__3.csv,RBI,RBI
csvData25450714__6.csv,csvData1451552.csv,RBI,RBI
csvData25450714__6.csv,csvData2720747.csv,RBI,RBI
csvData25450714__6.csv,csvData15460876.csv,RBI,RBI
csvData25450714__6.csv,csvData14178319.csv,RBI,RBI
csvData25450714__6.csv,csvData16641890.csv,RBI,RBI
csvData13771482__3.csv,csvData17302070__13.csv,POS,POS
csvData13771482__3.csv,csvData21286196__7.csv,POS,POS
csvData13771482__3.csv,csvData6393240.csv,POS,POS
csvData13771482__3.csv,csvData20018297.csv,POS,POS
csvData13771482__3.csv,csvData3250957.csv,POS,POS
csvData13771482__3.csv,csvData10027553__2.csv,POS,POS
csvData13771482__3.csv,csvData27987124__1.csv,POS,POS
csvData13771482__3.csv,csvData398599.csv,POS,POS
csvData2679641__12.csv,csvData29550739.csv,Team,Team
csvData2679641__12.csv,csvData8908880.csv,Team,Team
csvData2679641__12.csv,csvData11184794.csv,Team,Team
csvData2679641__12.csv,csvData9739809__1.csv,Team,Team
csvData2679641__12.csv,csvData20535739__15.csv,Team,Team
csvData2679641__12.csv,csvData12703809.csv,Team,Team
csvData2679641__12.csv,csvData8366502.csv,Team,Team
csvData29346752__7.csv,csvData8386672.csv,OBP,OBP
csvData29346752__7.csv,csvData14440858.csv,OBP,OBP
csvData29346752__7.csv,csvData9739809__1.csv,OBP,OBP
csvData29346752__7.csv,csvData1451552.csv,OBP,OBP
csvData29346752__7.csv,csvData20535739__15.csv,OBP,OBP
csvData29346752__7.csv,csvData2720747.csv,OBP,OBP
csvData29346752__7.csv,csvData15460876.csv,OBP,OBP
csvData29346752__7.csv,csvData14178319.csv,OBP,OBP
csvData29346752__7.csv,csvData16641890.csv,OBP,OBP
csvData29051594__1.csv,csvData11165008.csv,a/s,a/s
csvData29051594__1.csv,csvData9613851.csv,a/s,a/s
csvData29051594__1.csv,csvData28450542.csv,a/s,a/s
csvData29051594__1.csv,csvData158232__2.csv,a/s,a/s
csvData29051594__1.csv,csvData7464289.csv,a/s,a/s
csvData29051594__1.csv,csvData17513912.csv,a/s,a/s
csvData29051594__1.csv,csvData3653270__1.csv,a/s,a/s
csvData29051594__1.csv,csvData19996134.csv,a/s,a/s
csvData29051594__1.csv,csvData158232__3.csv,a/s,a/s
csvData29051594__1.csv,csvData15991681.csv,a/s,a/s
csvData29051594__1.csv,csvData24706896.csv,a/s,a/s
csvData5376485__3.csv,csvData29550739.csv,Team,Team
csvData5376485__3.csv,csvData8908880.csv,Team,Team
csvData5376485__3.csv,csvData11184794.csv,Team,Team
csvData5376485__3.csv,csvData9739809__1.csv,Team,Team
csvData5376485__3.csv,csvData20535739__15.csv,Team,Team
csvData5376485__3.csv,csvData12703809.csv,Team,Team
csvData5376485__3.csv,csvData8366502.csv,Team,Team
csvData13638124__5.csv,csvData29550739.csv,Team,Team
csvData13638124__5.csv,csvData8908880.csv,Team,Team
csvData13638124__5.csv,csvData11184794.csv,Team,Team
csvData13638124__5.csv,csvData9739809__1.csv,Team,Team
csvData13638124__5.csv,csvData20535739__15.csv,Team,Team
csvData13638124__5.csv,csvData12703809.csv,Team,Team
csvData6605406__3.csv,csvData23085492.csv,3P%,3P%
csvData6605406__3.csv,csvData5342501.csv,3P%,3P%
csvData6605406__3.csv,csvData27008272__5.csv,3P%,3P%
csvData6605406__3.csv,csvData28503517.csv,3P%,3P%
csvData6605406__3.csv,csvData6468042__3.csv,3P%,3P%
csvData6605406__3.csv,csvData14040101.csv,3P%,3P%
csvData6605406__3.csv,csvData14615450.csv,3P%,3P%
csvData27987124__19.csv,csvData8386672.csv,RBI,RBI
csvData27987124__19.csv,csvData16773669__3.csv,RBI,RBI
csvData27987124__19.csv,csvData1451552.csv,RBI,RBI
csvData27987124__19.csv,csvData2720747.csv,RBI,RBI
csvData27987124__19.csv,csvData15460876.csv,RBI,RBI
csvData27987124__19.csv,csvData14178319.csv,RBI,RBI
csvData27987124__19.csv,csvData16641890.csv,RBI,RBI
csvData27987124__19.csv,csvData19553885__1.csv,RBI,RBI
csvData27987124__19.csv,csvData21420417.csv,RBI,RBI
csvData1786628__8.csv,csvData24080448.csv,Date,Date
csvData1786628__8.csv,csvData20324956.csv,Date,Date
csvData1786628__8.csv,csvData20965143.csv,Date,Date
csvData1786628__8.csv,csvData27432053.csv,Date,Date
csvData1786628__8.csv,csvData19591445.csv,Date,Date
csvData1786628__8.csv,csvData2023494.csv,Date,Date
csvData1786628__8.csv,csvData29586855.csv,Date,Date
csvData1786628__8.csv,csvData27774537.csv,Date,Date
csvData1786628__8.csv,csvData7028714.csv,Date,Date
csvData8479264__0.csv,csvData29550739.csv,AVG,AVG
csvData8479264__0.csv,csvData8386672.csv,AVG,AVG
csvData8479264__0.csv,csvData14440858.csv,AVG,AVG
csvData8479264__0.csv,csvData2720747.csv,AVG,AVG
csvData8479264__0.csv,csvData15460876.csv,AVG,AVG
csvData8479264__0.csv,csvData14178319.csv,AVG,AVG
csvData8479264__0.csv,csvData16641890.csv,AVG,AVG
csvData8479264__0.csv,csvData19553885__1.csv,AVG,AVG
csvData2852713__15.csv,csvData2852713__12.csv,Rpos,Rpos
csvData2852713__15.csv,csvData24321644.csv,Rpos,Rpos
csvData2852713__15.csv,csvData459593.csv,Rpos,Rpos
csvData2852713__15.csv,csvData14661049.csv,Rpos,Rpos
csvData2852713__15.csv,csvData7738018.csv,Rpos,Rpos
csvData2852713__15.csv,csvData1215976.csv,Rpos,Rpos
csvData2852713__15.csv,csvData13091169.csv,Rpos,Rpos
csvData2852713__15.csv,csvData6505727.csv,Rpos,Rpos
csvData2852713__15.csv,csvData6472086.csv,Rpos,Rpos
csvData2852713__15.csv,csvData22394405.csv,Rpos,Rpos
csvData2852713__15.csv,csvData2852713__12.csv,oWAR,oWAR
csvData2852713__15.csv,csvData24321644.csv,oWAR,oWAR
csvData2852713__15.csv,csvData459593.csv,oWAR,oWAR
csvData2852713__15.csv,csvData14661049.csv,oWAR,oWAR
csvData2852713__15.csv,csvData7738018.csv,oWAR,oWAR
csvData2852713__15.csv,csvData1215976.csv,oWAR,oWAR
csvData2852713__15.csv,csvData24321644.csv,Pos Summary,Pos Summary
csvData2852713__15.csv,csvData459593.csv,Pos Summary,Pos Summary
csvData2852713__15.csv,csvData14661049.csv,Pos Summary,Pos Summary
csvData2852713__15.csv,csvData7738018.csv,Pos Summary,Pos Summary
csvData2852713__15.csv,csvData1215976.csv,Pos Summary,Pos Summary
csvData2852713__15.csv,csvData20402274__0.csv,Pos Summary,Pos Summary
csvData2852713__15.csv,csvData13091169.csv,Pos Summary,Pos Summary
csvData2852713__15.csv,csvData21880221.csv,Pos Summary,Pos Summary
csvData2852713__15.csv,csvData6505727.csv,Pos Summary,Pos Summary
csvData2852713__15.csv,csvData6472086.csv,Pos Summary,Pos Summary
csvData2852713__15.csv,csvData22394405.csv,Pos Summary,Pos Summary
csvData2852713__15.csv,csvData3250957.csv,Salary,Salary
csvData2852713__15.csv,csvData25736643.csv,Salary,Salary
csvData2852713__15.csv,csvData24321644.csv,Salary,Salary
csvData2852713__15.csv,csvData17117548.csv,Salary,Salary
csvData2852713__15.csv,csvData13357251.csv,Salary,Salary
csvData2852713__15.csv,csvData459593.csv,Salary,Salary
csvData2852713__15.csv,csvData14661049.csv,Salary,Salary
csvData2852713__15.csv,csvData5913433.csv,Salary,Salary
csvData2852713__15.csv,csvData20227172.csv,Salary,Salary
csvData2852713__15.csv,csvData20402274__0.csv,Salary,Salary
csvData11331104__2.csv,csvData24080448.csv,Date,Date
csvData11331104__2.csv,csvData20324956.csv,Date,Date
csvData11331104__2.csv,csvData20965143.csv,Date,Date
csvData11331104__2.csv,csvData27432053.csv,Date,Date
csvData11331104__2.csv,csvData19591445.csv,Date,Date
csvData11331104__2.csv,csvData2023494.csv,Date,Date
csvData11331104__2.csv,csvData29586855.csv,Date,Date
csvData11331104__2.csv,csvData27774537.csv,Date,Date
csvData11331104__2.csv,csvData7028714.csv,Date,Date
csvData11331104__2.csv,csvData1337293.csv,Date,Date
csvData16773669__2.csv,csvData8386672.csv,SLG,SLG
csvData16773669__2.csv,csvData16773669__3.csv,SLG,SLG
csvData16773669__2.csv,csvData14440858.csv,SLG,SLG
csvData16773669__2.csv,csvData2404013__6.csv,SLG,SLG
csvData16773669__2.csv,csvData1451552.csv,SLG,SLG
csvData16773669__2.csv,csvData2720747.csv,SLG,SLG
csvData16773669__2.csv,csvData15460876.csv,SLG,SLG
csvData16773669__2.csv,csvData14178319.csv,SLG,SLG
csvData16773669__2.csv,csvData16641890.csv,SLG,SLG
csvData15959016__2.csv,csvData29550739.csv,Team,Team
csvData15959016__2.csv,csvData8908880.csv,Team,Team
csvData15959016__2.csv,csvData11184794.csv,Team,Team
csvData15959016__2.csv,csvData9739809__1.csv,Team,Team
csvData15959016__2.csv,csvData20535739__15.csv,Team,Team
csvData15959016__2.csv,csvData12703809.csv,Team,Team
csvData15959016__2.csv,csvData8366502.csv,Team,Team
csvData15959016__2.csv,csvData16641890.csv,Team,Team
csvData15959016__2.csv,csvData20075499__5.csv,Team,Team
csvData15959016__2.csv,csvData27788332.csv,Player,Player
csvData15959016__2.csv,csvData13257636.csv,Player,Player
csvData15959016__2.csv,csvData20535739__15.csv,Player,Player
csvData15959016__2.csv,csvData8366502.csv,Player,Player
csvData15959016__2.csv,csvData29346752__7.csv,Player,Player
csvData15959016__2.csv,csvData7569802.csv,Player,Player
csvData15959016__2.csv,csvData16736013.csv,Player,Player
csvData15959016__2.csv,csvData2404013.csv,Player,Player
csvData15959016__2.csv,csvData14833792__0.csv,Player,Player
csvData15959016__2.csv,csvData17302070__4.csv,Player,Player
csvData15959016__2.csv,csvData22490883.csv,Player,Player
csvData17302070__7.csv,csvData29550739.csv,Team,Team
csvData17302070__7.csv,csvData8908880.csv,Team,Team
csvData17302070__7.csv,csvData11184794.csv,Team,Team
csvData17302070__7.csv,csvData9739809__1.csv,Team,Team
csvData17302070__7.csv,csvData20535739__15.csv,Team,Team
csvData17302070__7.csv,csvData12703809.csv,Team,Team
csvData17302070__7.csv,csvData8366502.csv,Team,Team
csvData17302070__7.csv,csvData16641890.csv,Team,Team
csvData17302070__7.csv,csvData20075499__5.csv,Team,Team
csvData15936069__10.csv,csvData15497713__15.csv,oppTAv,oppTAv
csvData15936069__10.csv,csvData17788446.csv,oppTAv,oppTAv
csvData15936069__10.csv,csvData8549891__15.csv,oppTAv,oppTAv
csvData15936069__10.csv,csvData387932.csv,oppTAv,oppTAv
csvData15936069__10.csv,csvData14440858.csv,oppTAv,oppTAv
csvData15936069__10.csv,csvData13523115.csv,oppTAv,oppTAv
csvData15894443__14.csv,csvData15497713__0.csv,oppOBP,oppOBP
csvData15894443__14.csv,csvData15497713__15.csv,oppOBP,oppOBP
csvData15894443__14.csv,csvData17788446.csv,oppOBP,oppOBP
csvData15894443__14.csv,csvData387932.csv,oppOBP,oppOBP
csvData15894443__14.csv,csvData14440858.csv,oppOBP,oppOBP
csvData15894443__14.csv,csvData13523115.csv,oppOBP,oppOBP
csvData15894443__14.csv,csvData24341501__3.csv,oppOBP,oppOBP
csvData15894443__14.csv,csvData28855146.csv,oppOBP,oppOBP
csvData15894443__14.csv,csvData4227326.csv,oppOBP,oppOBP
csvData15894443__14.csv,csvData3538416.csv,LVL,LVL
csvData15894443__14.csv,csvData14440858.csv,LVL,LVL
csvData15894443__14.csv,csvData13523115.csv,LVL,LVL
csvData15894443__14.csv,csvData24341501__3.csv,LVL,LVL
csvData15894443__14.csv,csvData1768567.csv,LVL,LVL
csvData15894443__14.csv,csvData15936069__11.csv,LVL,LVL
csvData15894443__14.csv,csvData15936069__14.csv,LVL,LVL
csvData23141915__0.csv,csvData1229024.csv,BLK%,BLK%
csvData23141915__0.csv,csvData25582983.csv,BLK%,BLK%
csvData23141915__0.csv,csvData19671612.csv,BLK%,BLK%
csvData23141915__0.csv,csvData28510578.csv,BLK%,BLK%
csvData23141915__0.csv,csvData15612427.csv,BLK%,BLK%
csvData23141915__0.csv,csvData28140999.csv,BLK%,BLK%
csvData23141915__0.csv,csvData19970342__2.csv,BLK%,BLK%
csvData23141915__0.csv,csvData27076882.csv,BLK%,BLK%
csvData23141915__0.csv,csvData7410840.csv,BLK%,BLK%
csvData23141915__0.csv,csvData22418917__5.csv,BLK%,BLK%
csvData23141915__0.csv,csvData1229024.csv,TOV%,TOV%
csvData23141915__0.csv,csvData25582983.csv,TOV%,TOV%
csvData23141915__0.csv,csvData19671612.csv,TOV%,TOV%
csvData23141915__0.csv,csvData25322806__3.csv,TOV%,TOV%
csvData23141915__0.csv,csvData28510578.csv,TOV%,TOV%
csvData23141915__0.csv,csvData15612427.csv,TOV%,TOV%
csvData23141915__0.csv,csvData28140999.csv,TOV%,TOV%
csvData23141915__0.csv,csvData27076882.csv,TOV%,TOV%
csvData23141915__0.csv,csvData14248779__1.csv,TOV%,TOV%
csvData23141915__0.csv,csvData7410840.csv,TOV%,TOV%
csvData23141915__0.csv,csvData18680983.csv,TOV%,TOV%
csvData11762781__2.csv,csvData12709528.csv,avg,avg
csvData11762781__2.csv,csvData11762781.csv,avg,avg
csvData11762781__2.csv,csvData16091922.csv,avg,avg
csvData11762781__2.csv,csvData22335715__0.csv,avg,avg
csvData11762781__2.csv,csvData3599295.csv,avg,avg
csvData11762781__2.csv,csvData17658548__4.csv,avg,avg
csvData11762781__2.csv,csvData1211158.csv,avg,avg
csvData11762781__2.csv,csvData4269866.csv,avg,avg
csvData11762781__2.csv,csvData12168209__2.csv,avg,avg
csvData1102081__13.csv,csvData17302070__13.csv,POS,POS
csvData1102081__13.csv,csvData21286196__7.csv,POS,POS
csvData1102081__13.csv,csvData6393240.csv,POS,POS
csvData1102081__13.csv,csvData20018297.csv,POS,POS
csvData1102081__13.csv,csvData3250957.csv,POS,POS
csvData1102081__13.csv,csvData10027553__2.csv,POS,POS
csvData1102081__13.csv,csvData27987124__1.csv,POS,POS
csvData1102081__13.csv,csvData398599.csv,POS,POS
csvData1102081__3.csv,csvData27788332.csv,Player,Player
csvData1102081__3.csv,csvData13257636.csv,Player,Player
csvData1102081__3.csv,csvData20535739__15.csv,Player,Player
csvData1102081__3.csv,csvData8366502.csv,Player,Player
csvData1102081__3.csv,csvData29346752__7.csv,Player,Player
csvData1102081__3.csv,csvData7569802.csv,Player,Player
csvData1102081__3.csv,csvData16736013.csv,Player,Player
csvData1102081__3.csv,csvData15745723__5.csv,GIDP,GIDP
csvData1102081__3.csv,csvData13638124__3.csv,GIDP,GIDP
csvData1102081__3.csv,csvData6393240.csv,GIDP,GIDP
csvData1102081__3.csv,csvData20018297.csv,GIDP,GIDP
csvData1102081__3.csv,csvData10027553__2.csv,GIDP,GIDP
csvData1102081__3.csv,csvData27987124__1.csv,GIDP,GIDP
csvData1102081__3.csv,csvData398599.csv,GIDP,GIDP
csvData29230622__3.csv,csvData22735501.csv,TEAM,TEAM
csvData29230622__3.csv,csvData3538416.csv,TEAM,TEAM
csvData29230622__3.csv,csvData24522816.csv,TEAM,TEAM
csvData29230622__3.csv,csvData24968167.csv,TEAM,TEAM
csvData29230622__3.csv,csvData15004921.csv,TEAM,TEAM
csvData29230622__3.csv,csvData14440858.csv,TEAM,TEAM
csvData13588389__0.csv,csvData24080448.csv,Date,Date
csvData13588389__0.csv,csvData20324956.csv,Date,Date
csvData13588389__0.csv,csvData20965143.csv,Date,Date
csvData13588389__0.csv,csvData27432053.csv,Date,Date
csvData13588389__0.csv,csvData19591445.csv,Date,Date
csvData13588389__0.csv,csvData2023494.csv,Date,Date
csvData13588389__0.csv,csvData29586855.csv,Date,Date
csvData13588389__0.csv,csvData27774537.csv,Date,Date
csvData17302070__4.csv,csvData8386672.csv,SLG,SLG
csvData17302070__4.csv,csvData16773669__3.csv,SLG,SLG
csvData17302070__4.csv,csvData14440858.csv,SLG,SLG
csvData17302070__4.csv,csvData2404013__6.csv,SLG,SLG
csvData17302070__4.csv,csvData1451552.csv,SLG,SLG
csvData17302070__4.csv,csvData2720747.csv,SLG,SLG
csvData17302070__4.csv,csvData15460876.csv,SLG,SLG
csvData17302070__4.csv,csvData14178319.csv,SLG,SLG
csvData17302070__4.csv,csvData16641890.csv,SLG,SLG
csvData17302070__4.csv,csvData20075499__5.csv,SLG,SLG
csvData17302070__4.csv,csvData21420417.csv,SLG,SLG
csvData4290459__0.csv,csvData1229024.csv,AST%,AST%
csvData4290459__0.csv,csvData25582983.csv,AST%,AST%
csvData4290459__0.csv,csvData19671612.csv,AST%,AST%
csvData4290459__0.csv,csvData25322806__3.csv,AST%,AST%
csvData4290459__0.csv,csvData28510578.csv,AST%,AST%
csvData4290459__0.csv,csvData15612427.csv,AST%,AST%
csvData4290459__0.csv,csvData25441565__3.csv,AST%,AST%
csvData4290459__0.csv,csvData28140999.csv,AST%,AST%
csvData4290459__0.csv,csvData19970342__2.csv,AST%,AST%
csvData4290459__0.csv,csvData27076882.csv,AST%,AST%
csvData4290459__0.csv,csvData14248779__1.csv,AST%,AST%
csvData5416457__0.csv,csvData1229024.csv,ORB%,ORB%
csvData5416457__0.csv,csvData25582983.csv,ORB%,ORB%
csvData5416457__0.csv,csvData19671612.csv,ORB%,ORB%
csvData5416457__0.csv,csvData25322806__3.csv,ORB%,ORB%
csvData5416457__0.csv,csvData28510578.csv,ORB%,ORB%
csvData5416457__0.csv,csvData15612427.csv,ORB%,ORB%
csvData5416457__0.csv,csvData26655046__0.csv,ORB%,ORB%
