query_table,candidate_table,query_column,candidate_column
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__16.csv,CompositeFinalID,CompositeFinalID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__14.csv,CompositeFinalID,CompositeFinalID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__18.csv,CompositeFinalID,CompositeFinalID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__11.csv,CompositeFinalID,CompositeFinalID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__10.csv,HomogonizedDate,HomogonizedDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__20.csv,HomogonizedDate,HomogonizedDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__9.csv,HomogonizedDate,HomogonizedDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__1.csv,HomogonizedDate,HomogonizedDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__14.csv,HomogonizedDate,HomogonizedDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__18.csv,HomogonizedDate,HomogonizedDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__17.csv,HomogonizedDate,HomogonizedDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__12.csv,HomogonizedDate,HomogonizedDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__5.csv,HomogonizedDate,HomogonizedDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__3.csv,HomogonizedDate,HomogonizedDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__7.csv,HomogonizedDate,HomogonizedDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__23.csv,HomogonizedDate,HomogonizedDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__11.csv,HomogonizedDate,HomogonizedDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__13.csv,HomogonizedDate,HomogonizedDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__22.csv,HomogonizedDate,HomogonizedDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000037132__10.csv,SampleDate,SampleDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__10.csv,SampleDate,SampleDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000034680__1.csv,SampleDate,SampleDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__20.csv,SampleDate,SampleDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__9.csv,SampleDate,SampleDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__1.csv,SampleDate,SampleDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000034680__0.csv,SampleDate,SampleDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__14.csv,SampleDate,SampleDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__18.csv,SampleDate,SampleDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__17.csv,SampleDate,SampleDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__12.csv,SampleDate,SampleDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__5.csv,SampleDate,SampleDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__34.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__10.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__20.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__9.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__1.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__18.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__5.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__3.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__7.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__23.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__11.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__35.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__22.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__8.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__2.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__19.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__31.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__0.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__32.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__6.csv,OrganismID,OrganismID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000037132__14.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000037132__15.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__20.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__1.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__14.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__18.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__17.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__12.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__5.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__3.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__23.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000037132__13.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__13.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__22.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__15.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000037132__12.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__16.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__2.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__19.csv,DigestExtractDate,DigestExtractDate
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__10.csv,TissueResultRowID,TissueResultRowID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__20.csv,TissueResultRowID,TissueResultRowID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__9.csv,TissueResultRowID,TissueResultRowID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__1.csv,TissueResultRowID,TissueResultRowID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__14.csv,TissueResultRowID,TissueResultRowID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__18.csv,TissueResultRowID,TissueResultRowID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__17.csv,TissueResultRowID,TissueResultRowID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__12.csv,TissueResultRowID,TissueResultRowID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__5.csv,TissueResultRowID,TissueResultRowID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__3.csv,TissueResultRowID,TissueResultRowID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__7.csv,TissueResultRowID,TissueResultRowID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__23.csv,TissueResultRowID,TissueResultRowID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__11.csv,TissueResultRowID,TissueResultRowID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__13.csv,TissueResultRowID,TissueResultRowID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__22.csv,TissueResultRowID,TissueResultRowID
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__2.csv,OrganismWeight,OrganismWeight
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__4.csv,OrganismWeight,OrganismWeight
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__19.csv,OrganismWeight,OrganismWeight
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__10.csv,OrganismWeight,OrganismWeight
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__5.csv,OrganismWeight,OrganismWeight
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__3.csv,OrganismWeight,OrganismWeight
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__22.csv,OrganismWeight,OrganismWeight
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__0.csv,OrganismWeight,OrganismWeight
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__8.csv,OrganismWeight,OrganismWeight
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__20.csv,OrganismWeight,OrganismWeight
USA_CSV0000000000035331__20.csv,USA_CSV0000000000035331__6.csv,OrganismWeight,OrganismWeight
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__23.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027355__19.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027355__21.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027346.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__9.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__20.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__25.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__21.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027355__17.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027347.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027350.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027353__2.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027355__11.csv,DATA_PAYLOAD_URI,DATA_PAYLOAD_URI
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__23.csv,PCPN_AMT_PST1MT,PCPN_AMT_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__16.csv,PCPN_AMT_PST1MT,PCPN_AMT_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027353__10.csv,PCPN_AMT_PST1MT,PCPN_AMT_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027346.csv,PCPN_AMT_PST1MT,PCPN_AMT_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__9.csv,PCPN_AMT_PST1MT,PCPN_AMT_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__20.csv,PCPN_AMT_PST1MT,PCPN_AMT_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__21.csv,PCPN_AMT_PST1MT,PCPN_AMT_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__6.csv,PCPN_AMT_PST1MT,PCPN_AMT_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027347.csv,PCPN_AMT_PST1MT,PCPN_AMT_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027350.csv,PCPN_AMT_PST1MT,PCPN_AMT_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027353__20.csv,PCPN_AMT_PST1MT,PCPN_AMT_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027353__11.csv,PCPN_AMT_PST1MT,PCPN_AMT_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027355__11.csv,PCPN_AMT_PST1MT,PCPN_AMT_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000026622.csv,PCPN_AMT_PST1MT,PCPN_AMT_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027354.csv,PCPN_AMT_PST1MT,PCPN_AMT_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487.csv,PCPN_AMT_PST1MT,PCPN_AMT_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__18.csv,PCPN_AMT_PST1MT,PCPN_AMT_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__9.csv,PCPN_AMT_PST1MT,PCPN_AMT_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__16.csv,AVG_AIR_TEMP_PST1MT,AVG_AIR_TEMP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027354__22.csv,AVG_AIR_TEMP_PST1MT,AVG_AIR_TEMP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027346.csv,AVG_AIR_TEMP_PST1MT,AVG_AIR_TEMP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__9.csv,AVG_AIR_TEMP_PST1MT,AVG_AIR_TEMP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__25.csv,AVG_AIR_TEMP_PST1MT,AVG_AIR_TEMP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027355__5.csv,AVG_AIR_TEMP_PST1MT,AVG_AIR_TEMP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027347.csv,AVG_AIR_TEMP_PST1MT,AVG_AIR_TEMP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027350.csv,AVG_AIR_TEMP_PST1MT,AVG_AIR_TEMP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__18.csv,AVG_AIR_TEMP_PST1MT,AVG_AIR_TEMP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__4.csv,AVG_AIR_TEMP_PST1MT,AVG_AIR_TEMP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__28.csv,AVG_AIR_TEMP_PST1MT,AVG_AIR_TEMP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027354.csv,AVG_AIR_TEMP_PST1MT,AVG_AIR_TEMP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027355__21.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027346.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__9.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__25.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027354__12.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027347.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027350.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__4.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000026622.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__28.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027354.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__8.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__26.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__1.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027355__20.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027355__24.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__10.csv,CLD_BAS_HGT_1,CLD_BAS_HGT_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027355__21.csv,CLD_AMT_CODE_1,CLD_AMT_CODE_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__35.csv,CLD_AMT_CODE_1,CLD_AMT_CODE_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__16.csv,CLD_AMT_CODE_1,CLD_AMT_CODE_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027346.csv,CLD_AMT_CODE_1,CLD_AMT_CODE_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__9.csv,CLD_AMT_CODE_1,CLD_AMT_CODE_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__33.csv,CLD_AMT_CODE_1,CLD_AMT_CODE_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__10.csv,CLD_AMT_CODE_1,CLD_AMT_CODE_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027347.csv,CLD_AMT_CODE_1,CLD_AMT_CODE_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027350.csv,CLD_AMT_CODE_1,CLD_AMT_CODE_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027353__2.csv,CLD_AMT_CODE_1,CLD_AMT_CODE_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027355__11.csv,CLD_AMT_CODE_1,CLD_AMT_CODE_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000026622.csv,CLD_AMT_CODE_1,CLD_AMT_CODE_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027354.csv,CLD_AMT_CODE_1,CLD_AMT_CODE_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487.csv,CLD_AMT_CODE_1,CLD_AMT_CODE_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__18.csv,CLD_AMT_CODE_1,CLD_AMT_CODE_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__34.csv,CLD_AMT_CODE_1,CLD_AMT_CODE_1
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027346__33.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027346.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__9.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__25.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027346__24.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027346__25.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027347.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027350.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027353__2.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__18.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__4.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__28.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027354.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000026622.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__8.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__26.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027346__26.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__1.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027353__0.csv,AVG_VIS_PST10MTS,AVG_VIS_PST10MTS
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027346__33.csv,ICAO_STN_ID,ICAO_STN_ID
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__35.csv,ICAO_STN_ID,ICAO_STN_ID
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027353__10.csv,ICAO_STN_ID,ICAO_STN_ID
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027346.csv,ICAO_STN_ID,ICAO_STN_ID
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__9.csv,ICAO_STN_ID,ICAO_STN_ID
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__33.csv,ICAO_STN_ID,ICAO_STN_ID
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027354__22.csv,ICAO_STN_ID,ICAO_STN_ID
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027347.csv,ICAO_STN_ID,ICAO_STN_ID
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027350.csv,ICAO_STN_ID,ICAO_STN_ID
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027353__2.csv,ICAO_STN_ID,ICAO_STN_ID
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027353__11.csv,ICAO_STN_ID,ICAO_STN_ID
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000026622.csv,ICAO_STN_ID,ICAO_STN_ID
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027354.csv,ICAO_STN_ID,ICAO_STN_ID
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487.csv,ICAO_STN_ID,ICAO_STN_ID
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027346__33.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__23.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__35.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__16.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027354__22.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027346.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__9.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__33.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__20.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__25.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027346__24.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__21.csv,AVG_REL_HUM_PST1MT,AVG_REL_HUM_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__23.csv,AVG_MSLP_PST1MT,AVG_MSLP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__35.csv,AVG_MSLP_PST1MT,AVG_MSLP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027346.csv,AVG_MSLP_PST1MT,AVG_MSLP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__9.csv,AVG_MSLP_PST1MT,AVG_MSLP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000001487__33.csv,AVG_MSLP_PST1MT,AVG_MSLP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__20.csv,AVG_MSLP_PST1MT,AVG_MSLP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__21.csv,AVG_MSLP_PST1MT,AVG_MSLP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027354__19.csv,AVG_MSLP_PST1MT,AVG_MSLP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027349__10.csv,AVG_MSLP_PST1MT,AVG_MSLP_PST1MT
CAN_CSV0000000000001487__7.csv,CAN_CSV0000000000027347.csv,AVG_MSLP_PST1MT,AVG_MSLP_PST1MT
