source,compare,coluna,tipo
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,turnlanesr,match
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,futaadt,match
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,survg,match
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,curvesf,match
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,stdvolumegroup,match
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,beginlrs,match
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,yearsurfimprov,match
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,avgcombination,match
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,atgradesigns,match
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,aadt,match
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,survb,match
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,climatezone,match
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,urbancode,match
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,curvese,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,sampleid,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,iri,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,typesignal,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,survc,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,unbuiltfacility,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,survi,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,typeterrain,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,percgreen,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,mediantype,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,throughlanes,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,kfactor,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,countycode,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,ismetric,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,survd,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,vsf,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,isgrouped,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,gradesc,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,shoulderwidthr,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,curvesc,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,sectionid,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,issample,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,surva,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,gradesd,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,psr,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,designspeed,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,futaadtyear,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,fsystem,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,toll,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,peaklanes,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,sectionlength,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,atgradesignal,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,snd,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,lanewidth,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,gradesf,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,turnlanesl,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,routenumber,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,survf,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,yearrecord,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,samplingtech,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,pavementtype,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,shoulderwidthl,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,gfsystem,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,peakparking,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,percsingleunit,diferente
USA_CSV0000000000034882__3.csv,USA_CSV0000000000037101__2.csv,nhs,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,vertalign,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,donutexpfactor,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,routequalifier,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,donutvolumegroup,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,nonattcode,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,truckroute,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,accesscontrol,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,curvesa,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,turnlanesr,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,futaadt,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,survg,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,curvesf,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,stdvolumegroup,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,beginlrs,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,yearsurfimprov,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,avgcombination,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,atgradesigns,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,aadt,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,survb,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,climatezone,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,urbancode,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,curvese,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,sampleid,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,iri,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,typesignal,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,survc,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,unbuiltfacility,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,survi,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,typeterrain,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,percgreen,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,mediantype,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,throughlanes,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,kfactor,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,countycode,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,ismetric,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,survd,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,vsf,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,isgrouped,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,gradesc,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,shoulderwidthr,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,curvesc,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,sectionid,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,issample,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,surva,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,gradesd,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,psr,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,designspeed,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,futaadtyear,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,fsystem,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,toll,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,peaklanes,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,sectionlength,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,atgradesignal,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,snd,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,lanewidth,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,gradesf,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,turnlanesl,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,routenumber,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,survf,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,yearrecord,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,samplingtech,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,pavementtype,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,shoulderwidthl,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,gfsystem,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,peakparking,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,percsingleunit,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__5.csv,nhs,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,vertalign,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,donutexpfactor,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,routequalifier,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,donutvolumegroup,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,nonattcode,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,truckroute,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,accesscontrol,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,curvesa,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,turnlanesr,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,futaadt,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,survg,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,curvesf,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,stdvolumegroup,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,beginlrs,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,yearsurfimprov,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,avgcombination,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,atgradesigns,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,aadt,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,survb,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,climatezone,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,urbancode,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,curvese,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,sampleid,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,iri,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,typesignal,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,survc,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,unbuiltfacility,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,survi,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,typeterrain,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,percgreen,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,mediantype,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,throughlanes,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,kfactor,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,countycode,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,ismetric,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,survd,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,vsf,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,isgrouped,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,gradesc,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,shoulderwidthr,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,curvesc,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,sectionid,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,issample,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,surva,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,gradesd,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,psr,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,designspeed,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,futaadtyear,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,fsystem,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,toll,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,peaklanes,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,sectionlength,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,atgradesignal,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,snd,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,lanewidth,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,gradesf,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,turnlanesl,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,routenumber,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,survf,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,yearrecord,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,samplingtech,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,pavementtype,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,shoulderwidthl,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,gfsystem,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,peakparking,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,percsingleunit,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__4.csv,nhs,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,vertalign,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,donutexpfactor,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,routequalifier,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,donutvolumegroup,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,nonattcode,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,truckroute,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,accesscontrol,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,curvesa,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,turnlanesr,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,futaadt,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,survg,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,curvesf,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,stdvolumegroup,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,beginlrs,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,yearsurfimprov,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,avgcombination,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,atgradesigns,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,aadt,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,survb,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,climatezone,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,urbancode,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,curvese,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,sampleid,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,iri,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,typesignal,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,survc,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,unbuiltfacility,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,survi,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,typeterrain,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,percgreen,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,mediantype,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,throughlanes,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,kfactor,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,countycode,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,ismetric,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,survd,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,vsf,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,isgrouped,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,gradesc,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,shoulderwidthr,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,curvesc,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,sectionid,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,issample,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,surva,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,gradesd,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,psr,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,designspeed,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,futaadtyear,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,fsystem,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,toll,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,peaklanes,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,sectionlength,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,atgradesignal,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,snd,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,lanewidth,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,gradesf,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,turnlanesl,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,routenumber,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,survf,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,yearrecord,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,samplingtech,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,pavementtype,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,shoulderwidthl,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,gfsystem,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,peakparking,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,percsingleunit,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__3.csv,nhs,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,vertalign,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,donutexpfactor,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,routequalifier,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,donutvolumegroup,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,nonattcode,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,truckroute,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,accesscontrol,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,curvesa,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,turnlanesr,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,futaadt,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,survg,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,curvesf,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,stdvolumegroup,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,beginlrs,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,yearsurfimprov,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,avgcombination,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,atgradesigns,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,aadt,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,survb,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,climatezone,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,urbancode,match
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,curvese,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,sampleid,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,iri,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,typesignal,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,survc,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,unbuiltfacility,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,survi,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,typeterrain,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,percgreen,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,mediantype,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,throughlanes,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,kfactor,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,countycode,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,ismetric,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,survd,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,vsf,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,isgrouped,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,gradesc,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,shoulderwidthr,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,curvesc,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,sectionid,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,issample,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,surva,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,gradesd,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,psr,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,designspeed,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,futaadtyear,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,fsystem,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,toll,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,peaklanes,diferente
USA_CSV0000000000034882__4.csv,USA_CSV0000000000037101__1.csv,sectionlength,diferente
